#TYPE Selected.OleViewDotNet.Database.COMTypeLibVersionEntry
"TypelibId","Version","Name","Win32Path","Win64Path","Locale","Source","NativePath","ComGuid"
"353d638f-c81b-4476-8323-63a7ee274205","1.0","BdeUISrv 1.0 Type Library","C:\WINDOWS\System32\BdeUISrv.exe","C:\WINDOWS\System32\BdeUISrv.exe","0","LocalMachine","C:\WINDOWS\System32\BdeUISrv.exe","353d638f-c81b-4476-8323-63a7ee274205"
"372fce32-4324-11d0-8810-00a0c903b83c","1.0","CertCli 1.0 Type Library","C:\WINDOWS\system32\certcli.dll",,"0","LocalMachine","C:\WINDOWS\system32\certcli.dll","372fce32-4324-11d0-8810-00a0c903b83c"
"3baa3119-eca1-4a32-9a08-595e71ae9da9","1.0","Genesis Teletext Server 1.0 Type Library","C:\Windows\System32\WSTPager.ax",,"0","LocalMachine","C:\Windows\System32\WSTPager.ax","3baa3119-eca1-4a32-9a08-595e71ae9da9"
"3d5905e0-523c-11d1-9fea-00600832db4a","1.0","cic 1.0 Type Library","C:\WINDOWS\system32\cic.dll","C:\WINDOWS\system32\cic.dll","0","LocalMachine","C:\WINDOWS\system32\cic.dll","3d5905e0-523c-11d1-9fea-00600832db4a"
"3de641ef-0556-4d4a-98d5-7dbd8ad5d70f","1.0","VssEvent 1.0 Type Library","C:\WINDOWS\system32\eventcls.dll",,"0","LocalMachine","C:\WINDOWS\system32\eventcls.dll","3de641ef-0556-4d4a-98d5-7dbd8ad5d70f"
"3ea49599-af67-4142-b379-c54786f112b2","1.0","MsRdpWebAccess 1.0 Type Library","C:\Windows\SysWOW64\MsRdpWebAccess.dll","C:\Windows\System32\MsRdpWebAccess.dll","0","LocalMachine","C:\Windows\SysWOW64\MsRdpWebAccess.dll","3ea49599-af67-4142-b379-c54786f112b2"
"3f4daca7-160d-11d2-a8e9-00104b365c9f","1.0","Microsoft VBScript Regular Expressions 1.0","C:\Windows\SysWOW64\vbscript.dll\2","C:\Windows\System32\vbscript.dll\2","0","LocalMachine","C:\Windows\SysWOW64\vbscript.dll\2","3f4daca7-160d-11d2-a8e9-00104b365c9f"
"3f4daca7-160d-11d2-a8e9-00104b365c9f","5.5","Microsoft VBScript Regular Expressions 5.5","C:\Windows\SysWOW64\vbscript.dll\3","C:\Windows\System32\vbscript.dll\3","0","LocalMachine","C:\Windows\SysWOW64\vbscript.dll\3","3f4daca7-160d-11d2-a8e9-00104b365c9f"
"3ff1aab8-f3d8-11d4-825d-00104b3646c0","1.0","WaaSRemediationLib","%SystemRoot%\system32\WaaSMedicPS.dll","%SystemRoot%\system32\WaaSMedicPS.dll","0","LocalMachine","%SystemRoot%\system32\WaaSMedicPS.dll","3ff1aab8-f3d8-11d4-825d-00104b3646c0"
"410381cd-af42-11d1-8f10-00c04fc2c17b","1.0","ComSnap 1.0 Type Library","C:\Windows\SysWOW64\comsnap.dll","C:\Windows\System32\comsnap.dll","0","LocalMachine","C:\Windows\SysWOW64\comsnap.dll","410381cd-af42-11d1-8f10-00c04fc2c17b"
"420b2830-e718-11cf-893d-00a0c9054228","1.0","Microsoft Scripting Runtime","C:\Windows\SysWOW64\scrrun.dll","C:\Windows\System32\scrrun.dll","0","LocalMachine","C:\Windows\SysWOW64\scrrun.dll","420b2830-e718-11cf-893d-00a0c9054228"
"43136eb0-d36c-11cf-adbc-00aa00a80033","1.0","NodeMgr 1.0 Type Library","C:\WINDOWS\system32\mmcndmgr.dll","C:\WINDOWS\system32\mmcndmgr.dll","0","LocalMachine","C:\WINDOWS\system32\mmcndmgr.dll","43136eb0-d36c-11cf-adbc-00aa00a80033"
"438edb38-282c-435d-8be3-4ab90b83cef5","1.0","PrintUI Objects 1.0 Type Library","C:\WINDOWS\system32\printui.dll\1",,"0","LocalMachine","C:\WINDOWS\system32\printui.dll\1","438edb38-282c-435d-8be3-4ab90b83cef5"
"43e734ca-043d-4a70-9a2c-a8f254063d91","1.0","NetCon 1.0 Type Library","C:\WINDOWS\system32\hnetcfg.dll",,"0","LocalMachine","C:\WINDOWS\system32\hnetcfg.dll","43e734ca-043d-4a70-9a2c-a8f254063d91"
"4486df98-22a5-4f6b-bd5c-8cadcec0a6de","1.0","LocationApi 1.0 Type Library","C:\Windows\SysWOW64\LocationApi.dll","C:\Windows\System32\LocationApi.dll","0","LocalMachine","C:\Windows\SysWOW64\LocationApi.dll","4486df98-22a5-4f6b-bd5c-8cadcec0a6de"
"44ec0535-400f-11d0-9dcd-00a0c90391d3","1.0","ATL 2.0 Type Library","C:\Windows\SysWOW64\atl.dll","C:\Windows\System32\atl.dll","0","LocalMachine","C:\Windows\SysWOW64\atl.dll","44ec0535-400f-11d0-9dcd-00a0c90391d3"
"453e9e02-8ba4-474c-bfa0-37727e44f6ae","1.0","Microsoft Windows Media Player Network Sharing Service Control Interface Library v1.0","C:\Program Files (x86)\Windows Media Player\wmpnssci.dll","C:\Program Files (x86)\Windows Media Player\wmpnssci.dll","0","LocalMachine","C:\Program Files (x86)\Windows Media Player\wmpnssci.dll","453e9e02-8ba4-474c-bfa0-37727e44f6ae"
"463abecf-410d-407f-8af5-0df35a005cc8","1.0","","C:\Program Files (x86)\Google\Chrome\Application\100.0.4896.88\elevation_service.exe","C:\Program Files (x86)\Google\Chrome\Application\100.0.4896.88\elevation_service.exe","0","LocalMachine","C:\Program Files (x86)\Google\Chrome\Application\100.0.4896.88\elevation_service.exe","463abecf-410d-407f-8af5-0df35a005cc8"
"4ac9e1da-5bad-4ac7-86e3-24f4cdceca28","c.0","Microsoft Office 16.0 Access Database Engine Object Library","C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL","C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL","0","LocalMachine","C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL","4ac9e1da-5bad-4ac7-86e3-24f4cdceca28"
"4affc9a0-5f99-101b-af4e-00aa003f0f07","9.0","Microsoft Access 16.0 Object Library","C:\Program Files (x86)\Microsoft Office\Root\Office16\MSACC.OLB",,"0","LocalMachine","C:\Program Files (x86)\Microsoft Office\Root\Office16\MSACC.OLB","4affc9a0-5f99-101b-af4e-00aa003f0f07"
"4b1c80da-fa45-468f-b42b-46496bdbe0c5","1.0","SyncClientState 1.0 Type Library",,"C:\Users\dadmin.THEMASTER\AppData\Local\Microsoft\OneDrive\OneDrive.exe\3","0","User","C:\Users\dadmin.THEMASTER\AppData\Local\Microsoft\OneDrive\OneDrive.exe\3","4b1c80da-fa45-468f-b42b-46496bdbe0c5"
"4b21f542-0eb5-4205-a12b-59bf2f2555fe","1.0","","C:\Windows\SysWOW64\sdiageng.dll","C:\Windows\System32\sdiageng.dll","0","LocalMachine","C:\Windows\SysWOW64\sdiageng.dll","4b21f542-0eb5-4205-a12b-59bf2f2555fe"
"4b2e957d-0393-11d1-b1ab-00aa00ba3258","1.0","Legacy MtxGrp 1.0 Type Library","C:\Windows\SysWOW64\comsvcs.dll",,"0","LocalMachine","C:\Windows\SysWOW64\comsvcs.dll","4b2e957d-0393-11d1-b1ab-00aa00ba3258"
"4e14fb90-2e22-11d1-9964-00c04fbbb345","1.0","EventSystem 1.0 Type Library","C:\Windows\SysWOW64\es.dll","C:\Windows\System32\es.dll","0","LocalMachine","C:\Windows\SysWOW64\es.dll","4e14fb90-2e22-11d1-9964-00c04fbbb345"
"4fb2d46f-efc8-4643-bcd0-6e5bfa6a174c","2.0","System_EnterpriseServices","C:\Windows\Microsoft.NET\Framework\v2.0.50727\System.EnterpriseServices.tlb","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\System.EnterpriseServices.tlb","0","LocalMachine","C:\Windows\Microsoft.NET\Framework\v2.0.50727\System.EnterpriseServices.tlb","4fb2d46f-efc8-4643-bcd0-6e5bfa6a174c"
"4fb2d46f-efc8-4643-bcd0-6e5bfa6a174c","2.4","System_EnterpriseServices","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.tlb","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.EnterpriseServices.tlb","0","LocalMachine","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.tlb","4fb2d46f-efc8-4643-bcd0-6e5bfa6a174c"
"50a7e9b0-70ef-11d1-b75a-00a0c90564fe","1.0","Microsoft Shell Controls And Automation","C:\Windows\SysWOW64\shell32.dll",,"0","LocalMachine","C:\Windows\SysWOW64\shell32.dll","50a7e9b0-70ef-11d1-b75a-00a0c90564fe"
"5190c4af-ab0f-4235-b12f-d5a8fa3f854b","1.0","RAssistance 1.0 Type Library","C:\Windows\System32\RACPLDlg.dll",,"0","LocalMachine","C:\Windows\System32\RACPLDlg.dll","5190c4af-ab0f-4235-b12f-d5a8fa3f854b"
"54314d1d-35fe-11d1-81a1-0000f87557db","1.1","Microsoft DirectX Transforms Core Type Library","C:\Windows\SysWOW64\Dxtrans.dll","C:\Windows\System32\Dxtrans.dll","0","LocalMachine","C:\Windows\SysWOW64\Dxtrans.dll","54314d1d-35fe-11d1-81a1-0000f87557db"
"5477469e-83b1-11d2-8b49-00a0c9b7c9c4","2.0","Common Language Runtime Execution Engine 2.0 Library","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscoree.tlb","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\mscoree.tlb","0","LocalMachine","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscoree.tlb","5477469e-83b1-11d2-8b49-00a0c9b7c9c4"
"5477469e-83b1-11d2-8b49-00a0c9b7c9c4","2.4","Common Language Runtime Execution Engine 2.4 Library","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoree.tlb","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoree.tlb","0","LocalMachine","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoree.tlb","5477469e-83b1-11d2-8b49-00a0c9b7c9c4"
"54af9343-1923-11d3-9ca4-00c04f72c514","2.32","Microsoft Data Access Components Installed Version","C:\Windows\SysWOW64\odbcconf.dll","C:\Windows\System32\odbcconf.dll","0","LocalMachine","C:\Windows\SysWOW64\odbcconf.dll","54af9343-1923-11d3-9ca4-00c04f72c514"
"563dc060-b09a-11d2-a24d-00104bd35090","1.0","WSHControllerLibrary","C:\Windows\SysWOW64\wshcon.dll","C:\Windows\System32\wshcon.dll","0","LocalMachine","C:\Windows\SysWOW64\wshcon.dll","563dc060-b09a-11d2-a24d-00104bd35090"
"565783c6-cb41-11d1-8b02-00600806d9b6","1.2","Microsoft WMI Scripting V1.2 Library","C:\Windows\SysWOW64\wbem\wbemdisp.TLB","C:\Windows\System32\wbem\wbemdisp.TLB","0","LocalMachine","C:\Windows\SysWOW64\wbem\wbemdisp.TLB","565783c6-cb41-11d1-8b02-00600806d9b6"
"56a868b0-0ad4-11ce-b03a-0020af0ba770","1.0","ActiveMovie control type library","C:\Windows\System32\quartz.dll",,"0","LocalMachine","C:\Windows\System32\quartz.dll","56a868b0-0ad4-11ce-b03a-0020af0ba770"
"56bc53d1-96db-11d1-bf3f-000000000000","1.0","Private SDO 1.0 Type Library","C:\Windows\SysWOW64\iassdo.dll\2","C:\Windows\System32\iassdo.dll\2","0","LocalMachine","C:\Windows\SysWOW64\iassdo.dll\2","56bc53d1-96db-11d1-bf3f-000000000000"
"56d04f5d-964f-4dbf-8d23-b97989e53418","1.5","Microsoft InkDivider Type Library, version 1.5","C:\Program Files (x86)\Common Files\Microsoft Shared\Ink\Inkdiv.dll","C:\Program Files\Common Files\Microsoft Shared\Ink\Inkdiv.dll","0","LocalMachine","C:\Program Files (x86)\Common Files\Microsoft Shared\Ink\Inkdiv.dll","56d04f5d-964f-4dbf-8d23-b97989e53418"
"57a0e746-3863-4d20-a811-950c84f1db9b","1.1","FlashAccessibility","C:\Windows\System32\Macromed\Flash\Flash.ocx\2",,"0","LocalMachine","C:\Windows\System32\Macromed\Flash\Flash.ocx\2","57a0e746-3863-4d20-a811-950c84f1db9b"
"57dacae6-5313-4e27-b109-e6e3d415730c","1.0","GenValObj 1.0 Type Library","C:\WINDOWS\system32\GenValObj.exe",,"0","LocalMachine","C:\WINDOWS\system32\GenValObj.exe","57dacae6-5313-4e27-b109-e6e3d415730c"
"5852f5e0-8bf4-11d4-a245-0080c6f74284","1.0","JavaWebStart 1.0 Type Library",,"C:\Program Files\Java\jre1.8.0_20\bin\wsdetect.dll","0","LocalMachine","C:\Program Files\Java\jre1.8.0_20\bin\wsdetect.dll","5852f5e0-8bf4-11d4-a245-0080c6f74284"
"58fbcf7c-e7a9-467c-80b3-fc65e8fcca08","1.0","NetFwTypeLib","C:\Windows\SysWOW64\FirewallAPI.dll","C:\Windows\System32\FirewallAPI.dll","0","LocalMachine","C:\Windows\SysWOW64\FirewallAPI.dll","58fbcf7c-e7a9-467c-80b3-fc65e8fcca08"
"5c65924b-e236-11d2-8899-00104b2afb46","1.0","WMICntl 1.0 Type Library","C:\Windows\SysWOW64\wbem\wbemcntl.dll","C:\Windows\System32\wbem\wbemcntl.dll","0","LocalMachine","C:\Windows\SysWOW64\wbem\wbemcntl.dll","5c65924b-e236-11d2-8899-00104b2afb46"
"5cb42160-cd7c-4806-9367-1c4a65153f4a","1.0","Windows Media Player Launcher","C:\WINDOWS\system32\wmpshell.dll",,"0","LocalMachine","C:\WINDOWS\system32\wmpshell.dll","5cb42160-cd7c-4806-9367-1c4a65153f4a"
"5e77eb03-937c-11d1-b047-00aa003b6061","1.1","Microsoft DirectX Transforms Image Transforms Type Library","C:\Windows\SysWOW64\Dxtmsft.dll","C:\Windows\System32\Dxtmsft.dll","0","LocalMachine","C:\Windows\SysWOW64\Dxtmsft.dll","5e77eb03-937c-11d1-b047-00aa003b6061"
"5f099f16-6a6e-4bbc-8bd8-98f3221d58c4","1.0","NCProv 1.0 Type Library",,"C:\Windows\System32\wbem\ncprov.dll","0","LocalMachine","C:\Windows\System32\wbem\ncprov.dll","5f099f16-6a6e-4bbc-8bd8-98f3221d58c4"
"5f7209db-16c5-45ae-a67d-60b8585100ca","a.0","Microsoft TTS Engine 10.0 Type Library","C:\Windows\SysWOW64\speech_onecore\engines\tts\MSTTSEngine_OneCore.dll","C:\Windows\System32\speech_onecore\engines\tts\MSTTSEngine_OneCore.dll","0","LocalMachine","C:\Windows\SysWOW64\speech_onecore\engines\tts\MSTTSEngine_OneCore.dll","5f7209db-16c5-45ae-a67d-60b8585100ca"
"61e207a5-827c-42e9-adfa-165c6a745ee4","1.0","Win32_TPM 1.0 Type Library","C:\Windows\SysWOW64\wbem\Win32_TPM.dll","C:\Windows\System32\wbem\Win32_TPM.dll","0","LocalMachine","C:\Windows\SysWOW64\wbem\Win32_TPM.dll","61e207a5-827c-42e9-adfa-165c6a745ee4"
"622b4d69-59ff-ca28-ac14-0e87d88a6db9","1.0","BssCfg815Lib","C:\Program Files\Bitvise SSH Server\BssCfgManip.exe",,"0","LocalMachine","C:\Program Files\Bitvise SSH Server\BssCfgManip.exe","622b4d69-59ff-ca28-ac14-0e87d88a6db9"
"6271895b-e67f-4dee-b68b-bf74ace07753","1.0","","C:\Windows\SysWOW64\UIAutomationCore.dll\4","C:\Windows\System32\UIAutomationCore.dll\4","0","LocalMachine","C:\Windows\SysWOW64\UIAutomationCore.dll\4","6271895b-e67f-4dee-b68b-bf74ace07753"
"638805c3-4ba3-4ac8-8aac-71a0ba2bc284","1.0","FileCoAuthLibrary 1.0 Type Library",,"C:\Users\dadmin.THEMASTER\AppData\Local\Microsoft\OneDrive\22.065.0327.0002\FileCoAuth.exe\1","0","User","C:\Users\dadmin.THEMASTER\AppData\Local\Microsoft\OneDrive\22.065.0327.0002\FileCoAuth.exe\1","638805c3-4ba3-4ac8-8aac-71a0ba2bc284"
"640d3148-a423-11d2-b943-00c04f79d22f","1.0","CustReg 1.0 Type Library","C:\Windows\SysWOW64\catsrvut.dll","C:\Windows\System32\catsrvut.dll","0","LocalMachine","C:\Windows\SysWOW64\catsrvut.dll","640d3148-a423-11d2-b943-00c04f79d22f"
"662901fc-6951-4854-9eb2-d9a2570f2b2e","5.1","Microsoft WinHTTP Services, version 5.1","C:\WINDOWS\system32\winhttpcom.dll",,"0","LocalMachine","C:\WINDOWS\system32\winhttpcom.dll","662901fc-6951-4854-9eb2-d9a2570f2b2e"
"66ced9ea-90cd-4010-bfa3-0b5009727741","1.0","BinaryInfo 1.0 Type Library",,"C:\Program Files (x86)\Windows Kits\10\App Certification Kit\binaryinfo.dll","0","LocalMachine","C:\Program Files (x86)\Windows Kits\10\App Certification Kit\binaryinfo.dll","66ced9ea-90cd-4010-bfa3-0b5009727741"
"680c64b0-8da2-4399-bf4b-e94c1e52983e","1.0","MMC Internal Web Browser event sink 1.0 Type Library","C:\WINDOWS\system32\mmc.exe\4","C:\WINDOWS\system32\mmc.exe\4","0","LocalMachine","C:\WINDOWS\system32\mmc.exe\4","680c64b0-8da2-4399-bf4b-e94c1e52983e"
"686ba761-d755-4927-929f-94c8f67af1df","1.0","","C:\Windows\SysWOW64\sdiagnhost.exe","C:\Windows\System32\sdiagnhost.exe","0","LocalMachine","C:\Windows\SysWOW64\sdiagnhost.exe","686ba761-d755-4927-929f-94c8f67af1df"
"6911fd67-b842-4e78-80c3-2d48597c2ed0","1.0","UcMapi 1.0 Type Library","C:\Program Files (x86)\Microsoft Office\Root\Office16\UcMapi.exe\1",,"0","LocalMachine","C:\Program Files (x86)\Microsoft Office\Root\Office16\UcMapi.exe\1","6911fd67-b842-4e78-80c3-2d48597c2ed0"
"6a125bc2-f756-45c7-b82d-c68427c7716d","1.0","Microsoft App-V Client 1.0 Type Library","C:\Windows\System32\AppVClient.exe",,"0","LocalMachine","C:\Windows\System32\AppVClient.exe","6a125bc2-f756-45c7-b82d-c68427c7716d"
"6b100e1a-1385-4d1f-a02e-6e705a76bb6c","1.0","krnlprov 1.0 Type Library",,"C:\Windows\System32\wbem\krnlprov.dll","0","LocalMachine","C:\Windows\System32\wbem\krnlprov.dll","6b100e1a-1385-4d1f-a02e-6e705a76bb6c"
"6bc09690-0ce6-11d1-baae-00c04fc2e20d","1.0","IAS Core Components 1.0","C:\Windows\SysWOW64\iassvcs.dll","C:\Windows\System32\iassvcs.dll","0","LocalMachine","C:\Windows\SysWOW64\iassvcs.dll","6bc09690-0ce6-11d1-baae-00c04fc2e20d"
"6bc096bb-0ce6-11d1-baae-00c04fc2e20d","1.0","IAS Helper COM Component 1.0 Type Library","C:\Windows\SysWOW64\iashlpr.dll","C:\Windows\System32\iashlpr.dll","0","LocalMachine","C:\Windows\SysWOW64\iashlpr.dll","6bc096bb-0ce6-11d1-baae-00c04fc2e20d"
"6bc096c5-0ce6-11d1-baae-00c04fc2e20d","1.0","IAS DataStore2 1.0","C:\Windows\SysWOW64\iasads.dll","C:\Windows\System32\iasads.dll","0","LocalMachine","C:\Windows\SysWOW64\iasads.dll","6bc096c5-0ce6-11d1-baae-00c04fc2e20d"
"6bc09890-0ce6-11d1-baae-00c04fc2e20d","1.0","IAS RADIUS Protocol 1.0 Type Library","C:\Windows\SysWOW64\iasrad.dll","C:\Windows\System32\iasrad.dll","0","LocalMachine","C:\Windows\SysWOW64\iasrad.dll","6bc09890-0ce6-11d1-baae-00c04fc2e20d"
"6bc098a0-0ce6-11d1-baae-00c04fc2e20d","1.0","IAS Network Access Policy 1.0","C:\Windows\SysWOW64\iasnap.dll","C:\Windows\System32\iasnap.dll","0","LocalMachine","C:\Windows\SysWOW64\iasnap.dll","6bc098a0-0ce6-11d1-baae-00c04fc2e20d"
"6bf52a50-394a-11d3-b153-00c04f79faa6","1.0","Windows Media Player","C:\WINDOWS\system32\wmp.dll",,"0","LocalMachine","C:\WINDOWS\system32\wmp.dll","6bf52a50-394a-11d3-b153-00c04f79faa6"
"6caaaa3b-6502-40fe-97fc-72a290dc63cf","1.0","CorrEngine 1.0 Type Library","C:\WINDOWS\system32\corrEngine.dll",,"0","LocalMachine","C:\WINDOWS\system32\corrEngine.dll","6caaaa3b-6502-40fe-97fc-72a290dc63cf"
"6cc6a20e-96a4-4f94-a838-8e5ebe9e9925","1.0","ScreenReaderHelper",,"C:\Windows\System32\Srh.dll","0","LocalMachine","C:\Windows\System32\Srh.dll","6cc6a20e-96a4-4f94-a838-8e5ebe9e9925"
"6eb22880-8a19-11d0-81b6-00a0c9231c29","1.0","MTS 2.0 Admin Type Library","C:\Windows\SysWOW64\Com\mtsadmin.tlb","C:\Windows\System32\Com\mtsadmin.tlb","0","LocalMachine","C:\Windows\SysWOW64\Com\mtsadmin.tlb","6eb22880-8a19-11d0-81b6-00a0c9231c29"
"6ec6c744-355f-11d3-8470-00c04f79dbc0","1.0","mswmdm 1.0 Type Library","C:\WINDOWS\System32\mswmdm.dll",,"0","LocalMachine","C:\WINDOWS\System32\mswmdm.dll","6ec6c744-355f-11d3-8470-00c04f79dbc0"
"7071ec00-663b-4bc1-a1fa-b97f3b917c55","1.0","TS Workspaces 1.0 Type Library","C:\Windows\SysWOW64\tsworkspace.dll","C:\Windows\System32\tsworkspace.dll","0","LocalMachine","C:\Windows\SysWOW64\tsworkspace.dll","7071ec00-663b-4bc1-a1fa-b97f3b917c55"
"714dd4f6-7676-4bde-925a-c2fec2073f36","1.0","AccessibilityCplAdmin 1.0 Type Library","C:\Windows\SysWOW64\AccessibilityCpl.dll","C:\Windows\System32\AccessibilityCpl.dll","0","LocalMachine","C:\Windows\SysWOW64\AccessibilityCpl.dll","714dd4f6-7676-4bde-925a-c2fec2073f36"
"728ab348-217d-11da-b2a4-000e7bbb2b09","1.0","CertEnroll 1.0 Type Library","C:\WINDOWS\system32\CertEnroll.dll",,"0","LocalMachine","C:\WINDOWS\system32\CertEnroll.dll","728ab348-217d-11da-b2a4-000e7bbb2b09"
"73c381a8-548c-49f8-8ad3-c845d12d3c22","1.0","Microsoft Windows Media Player Network Sharing Service Content Directory Service Library v2.0",,"C:\Program Files (x86)\Windows Media Player\wmpnetwk.exe","0","LocalMachine","C:\Program Files (x86)\Windows Media Player\wmpnetwk.exe","73c381a8-548c-49f8-8ad3-c845d12d3c22"
"73ca1716-d932-4015-a5da-0b8037c24788","1.0","IAS Extensions 1.0 Type Library","C:\Windows\SysWOW64\iassam.dll","C:\Windows\System32\iassam.dll","0","LocalMachine","C:\Windows\SysWOW64\iassam.dll","73ca1716-d932-4015-a5da-0b8037c24788"
"73f0dd5c-d071-46b6-a8bf-897c84eaac49","1.0","Windows Media Player Compatibility Layer","C:\Windows\System32\wmpdxm.dll",,"0","LocalMachine","C:\Windows\System32\wmpdxm.dll","73f0dd5c-d071-46b6-a8bf-897c84eaac49"
"7444c709-39bf-11d1-8cd9-00c04fc29d45","1.0","cryptext 1.0 Type Library","C:\WINDOWS\system32\cryptext.dll",,"0","LocalMachine","C:\WINDOWS\system32\cryptext.dll","7444c709-39bf-11d1-8cd9-00c04fc29d45"
"74c08640-cedb-11cf-8b49-00aa00b8a790","1.0","Legacy Microsoft Transaction Server Type Library","C:\Windows\SysWOW64\comsvcs.dll",,"0","LocalMachine","C:\Windows\SysWOW64\comsvcs.dll","74c08640-cedb-11cf-8b49-00aa00b8a790"
"751131df-e7b6-453e-b976-f3cac8869507","1.0","Microsoft File Tracing Automation Library v1.0",,"C:\Program Files (x86)\Windows Kits\10\App Certification Kit\filetrace.dll","0","LocalMachine","C:\Program Files (x86)\Windows Kits\10\App Certification Kit\filetrace.dll","751131df-e7b6-453e-b976-f3cac8869507"
"7517bc11-42bf-4b93-95b3-30f4c2fd6a5e","1.0","VCBSnapshotProvider 1.0 Type Library",,"C:\Program Files\Common Files\VMware\Drivers\vss\VCBSnapshotProvider.dll","0","LocalMachine","C:\Program Files\Common Files\VMware\Drivers\vss\VCBSnapshotProvider.dll","7517bc11-42bf-4b93-95b3-30f4c2fd6a5e"
"7586b340-ec08-11d0-a466-00c04fc30df6","1.0","oleprn 1.0 Type Library","C:\WINDOWS\system32\oleprn.dll",,"0","LocalMachine","C:\WINDOWS\system32\oleprn.dll","7586b340-ec08-11d0-a466-00c04fc30df6"
"773f1b9a-35b9-4e95-83a0-a210f2de3b37","1.0","wisptis 1.0 Type Library","C:\WINDOWS\System32\wisp.dll","C:\WINDOWS\System32\wisp.dll","0","LocalMachine","C:\WINDOWS\System32\wisp.dll","773f1b9a-35b9-4e95-83a0-a210f2de3b37"
"777ba810-2498-4875-933a-3067de883070","1.0","PXWizardProxyStub 1.0 Type Library","C:\WINDOWS\system32\xwizards.dll","C:\WINDOWS\system32\xwizards.dll","0","LocalMachine","C:\WINDOWS\system32\xwizards.dll","777ba810-2498-4875-933a-3067de883070"
"777ba8f1-2498-4875-933a-3067de883070","1.0","PXWizardRegistration 1.0 Type Library","C:\WINDOWS\system32\xwreg.dll","C:\WINDOWS\system32\xwreg.dll","0","LocalMachine","C:\WINDOWS\system32\xwreg.dll","777ba8f1-2498-4875-933a-3067de883070"
"77a6bd8a-ab60-49ff-853c-b6ee7babaf96","1.0","scanprofiles 1.0 type library","C:\Windows\SysWOW64\wiascanprofiles.dll","C:\Windows\System32\wiascanprofiles.dll","0","LocalMachine","C:\Windows\SysWOW64\wiascanprofiles.dll","77a6bd8a-ab60-49ff-853c-b6ee7babaf96"
"78530b68-61f9-11d2-8cad-00a024580902","1.0","Dexter 1.0 Type Library","C:\Windows\System32\qedit.dll",,"0","LocalMachine","C:\Windows\System32\qedit.dll","78530b68-61f9-11d2-8cad-00a024580902"
"7988b57c-ec89-11cf-9c00-00aa00a14f56","1.0","Microsoft Disk Quota 1.0","C:\WINDOWS\System32\dskquota.dll",,"0","LocalMachine","C:\WINDOWS\System32\dskquota.dll","7988b57c-ec89-11cf-9c00-00aa00a14f56"
"7999fc20-d3c6-11cf-acab-00a024a55aef","1.0","Legacy Transaction Context Type Library","C:\Windows\SysWOW64\comsvcs.dll",,"0","LocalMachine","C:\Windows\SysWOW64\comsvcs.dll","7999fc20-d3c6-11cf-acab-00a024a55aef"
"7c0ffab0-cd84-11d0-949a-00a0c91110ed","1.0","Microsoft Data Source Interfaces","C:\Windows\SysWOW64\msdatsrc.tlb","C:\Windows\System32\msdatsrc.tlb","0","LocalMachine","C:\Windows\SysWOW64\msdatsrc.tlb","7c0ffab0-cd84-11d0-949a-00a0c91110ed"
"7cdb4c42-d09d-4532-af9d-b941df2f3e24","1.0","cttunesvr 1.0 Type Library","C:\WINDOWS\System32\cttunesvr.exe",,"0","LocalMachine","C:\WINDOWS\System32\cttunesvr.exe","7cdb4c42-d09d-4532-af9d-b941df2f3e24"
"7d868acd-1a5d-4a47-a247-f39741353012","1.0","Microsoft Tablet PC Type Library, version 1.0","C:\Program Files (x86)\Common Files\Microsoft Shared\Ink\InkObj.dll","C:\Program Files\Common Files\Microsoft Shared\Ink\InkObj.dll","0","LocalMachine","C:\Program Files (x86)\Common Files\Microsoft Shared\Ink\InkObj.dll","7d868acd-1a5d-4a47-a247-f39741353012"
"7e8bc440-aeff-11d1-89c2-00c04fb6bfc4","1.0","iextag 1.0 Type Library","C:\Windows\SysWOW64\iepeers.dll","C:\Windows\System32\iepeers.dll","0","LocalMachine","C:\Windows\SysWOW64\iepeers.dll","7e8bc440-aeff-11d1-89c2-00c04fb6bfc4"
"81d5e153-795e-4b69-b625-6243f3eedaf6","1.0","ProcessChainLib",,"C:\Program Files (x86)\Windows Kits\10\App Certification Kit\prchauto.dll","0","LocalMachine","C:\Program Files (x86)\Windows Kits\10\App Certification Kit\prchauto.dll","81d5e153-795e-4b69-b625-6243f3eedaf6"
